Error: missing newline in D:\IBS_Loadrunner\Scripts\UC4_DeleteTicket\..\Parameters\Users.dat	[MsgId: MERR-13874]
..\\Parameters\\LibCommonTransactions.h(189): web_remove/revert_auto_header("Sec-Fetch-User") highest severity level was "warning"  	[MsgId: MMSG-26391]
..\\Parameters\\LibCommonTransactions.h(191): web_reg_find started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(191): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
..\\Parameters\\LibCommonTransactions.h(195): web_url("SignOff Button") started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(195): t=75012ms: Closed connection [0] to localhost:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): t=75013ms: Connecting [0] to host 127.0.0.1:1080  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): t=75015ms: Connected socket [0] from 127.0.0.1:45674 to 127.0.0.1:1080 in 2 ms  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): t=75015ms: 465-byte request headers for "http://localhost:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=49)
..\\Parameters\\LibCommonTransactions.h(195):     GET /cgi-bin/welcome.pl?signOff=1 HTTP/1.1\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Referer: http://localhost:1080/cgi-bin/nav.pl?page=menu&in=flights\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Sec-Fetch-Dest: frame\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Sec-Fetch-Site: same-origin\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Sec-Fetch-Mode: navigate\r\n
..\\Parameters\\LibCommonTransactions.h(195):     DNT: 1\r\n
..\\Parameters\\LibCommonTransactions.h(195):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195):     Accept-Encoding: gzip, deflate\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Accept-Language: ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Accept: */*\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Host: localhost:1080\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Cookie: MSO=SID&1700856970\r\n
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195): t=75070ms: Inactive socket [1] was closed by localhost:1080, probably due to Keep-Alive timeout  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): t=75070ms: Closed connection [1] to localhost:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): t=76714ms: 328-byte response headers for "http://localhost:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=49)
..\\Parameters\\LibCommonTransactions.h(195):     HTTP/1.1 200 OK\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Date: Fri, 24 Nov 2023 20:16:16 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Server: Apache/2.2.21 (Win32)\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Set-Cookie: MSO=SID&1700856977; path=/\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Set-Cookie: MTUserInfo=; path=/; expires=Thu, 23-Nov-2023 20:16:17 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Keep-Alive: timeout=5, max=100\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Transfer-Encoding: chunked\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Content-Type: text/html; charset=ISO-8859-1\r\n
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195): t=76715ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=49)
..\\Parameters\\LibCommonTransactions.h(195):     2ae\r\n
..\\Parameters\\LibCommonTransactions.h(195): t=76715ms: 7-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=49)
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195):     0\r\n
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195): t=76715ms: 686-byte chunked response body for "http://localhost:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=49)
..\\Parameters\\LibCommonTransactions.h(195):     <!-- \n
..\\Parameters\\LibCommonTransactions.h(195):      A Session ID has been created and loaded into a cookie called MSO.\n
..\\Parameters\\LibCommonTransactions.h(195):      Also, the server options have been loaded into the cookie called\n
..\\Parameters\\LibCommonTransactions.h(195):      MSO as well.  The server options can be set via the Admin page.\n
..\\Parameters\\LibCommonTransactions.h(195):      --->\n
..\\Parameters\\LibCommonTransactions.h(195):     \n
..\\Parameters\\LibCommonTransactions.h(195):     <html>\n
..\\Parameters\\LibCommonTransactions.h(195):     <title>Web Tours</title>\n
..\\Parameters\\LibCommonTransactions.h(195):        <!-- Frame Set -->\n
..\\Parameters\\LibCommonTransactions.h(195):        <frameset cols="160,*" border="1" frameborder="1">\n
..\\Parameters\\LibCommonTransactions.h(195):           <!-- Navigation Frame -->\n
..\\Parameters\\LibCommonTransactions.h(195):           <frame src="nav.pl?in=home" name="navbar" marginheight="2" marginwidth="2" \n
..\\Parameters\\LibCommonTransactions.h(195):                 noresize="noresize" scrolling="auto"/>\n
..\\Parameters\\LibCommonTransactions.h(195):           <!-- Home Frame -->\n
..\\Parameters\\LibCommonTransactions.h(195):           <frame src="/WebTours/home.html" name="info" marginheight="2" marginwidth="2" \n
..\\Parameters\\LibCommonTransactions.h(195):                 noresize="noresize" scrolling="auto"/>\n
..\\Parameters\\LibCommonTransactions.h(195):        </frameset>\n
..\\Parameters\\LibCommonTransactions.h(195):     </html>\n
..\\Parameters\\LibCommonTransactions.h(195):     \n
..\\Parameters\\LibCommonTransactions.h(195):     </body>\n
..\\Parameters\\LibCommonTransactions.h(195):     </html>
..\\Parameters\\LibCommonTransactions.h(195): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?in=home" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
..\\Parameters\\LibCommonTransactions.h(195): Detected non-resource "http://localhost:1080/WebTours/home.html" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
..\\Parameters\\LibCommonTransactions.h(195): Retrieving data from cache for "http://localhost:1080/WebTours/home.html"  	[MsgId: MMSG-26558]
..\\Parameters\\LibCommonTransactions.h(195): t=76717ms: 1361-byte response body retrieved from cache for "http://localhost:1080/WebTours/home.html" (RelFrameId=1.2, Internal ID=51)
..\\Parameters\\LibCommonTransactions.h(195):     <HTML>\n
..\\Parameters\\LibCommonTransactions.h(195):     <HEAD>\n
..\\Parameters\\LibCommonTransactions.h(195):     \t<title>Web Tours</title>\n
..\\Parameters\\LibCommonTransactions.h(195):     </HEAD>\n
..\\Parameters\\LibCommonTransactions.h(195):     <style>\n
..\\Parameters\\LibCommonTransactions.h(195):     \tblockquote {font-family: tahoma; font-size : 10pt}\n
..\\Parameters\\LibCommonTransactions.h(195):     \tH1 {font-family: tahoma; font-size : 22pt; color: #003366}\n
..\\Parameters\\LibCommonTransactions.h(195):     \tsmall {font-family: tahoma; font-size : 8pt}\n
..\\Parameters\\LibCommonTransactions.h(195):     \tH3{font-family: tahoma; font-size : 10pt; color: black}\n
..\\Parameters\\LibCommonTransactions.h(195):     \tA {FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: black; FONT-FAMILY: Tahoma; TEXT-DECORATIO
..\\Parameters\\LibCommonTransactions.h(195):     N: none}\n
..\\Parameters\\LibCommonTransactions.h(195):     \tA:hover{ FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: #993333; FONT-FAMILY: Tahoma;TEXT-DE
..\\Parameters\\LibCommonTransactions.h(195):     CORATION: underline}\n
..\\Parameters\\LibCommonTransactions.h(195):     \tTD {font-family: tahoma; font-size : 10pt; color: black}\n
..\\Parameters\\LibCommonTransactions.h(195):     </style>\n
..\\Parameters\\LibCommonTransactions.h(195):     <body bgcolor="#e0e7f1">\n
..\\Parameters\\LibCommonTransactions.h(195):     <BR/>\n
..\\Parameters\\LibCommonTransactions.h(195):     <BR/>\n
..\\Parameters\\LibCommonTransactions.h(195):     <BR/>\n
..\\Parameters\\LibCommonTransactions.h(195):     <br/>\n
..\\Parameters\\LibCommonTransactions.h(195):     <table border="0">\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td></td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     <TR><TD></TD></TR>\n
..\\Parameters\\LibCommonTransactions.h(195):     <TR><TD>\n
..\\Parameters\\LibCommonTransactions.h(195):     <blockquote>\n
..\\Parameters\\LibCommonTransactions.h(195):     <H1><b>Web Tours</b></H1>\n
..\\Parameters\\LibCommonTransactions.h(195):     Welcome to the Web Tours site.\n
..\\Parameters\\LibCommonTransactions.h(195):     <br/>\n
..\\Parameters\\LibCommonTransactions.h(195):     To make reservations,please enter your account information to the left.\n
..\\Parameters\\LibCommonTransactions.h(195):     <br/>\n
..\\Parameters\\LibCommonTransactions.h(195):     If you haven't registered yet, <A href="/cgi-bin/login.pl?username=&amp;password=&amp;getI
..\\Parameters\\LibCommonTransactions.h(195):     nfo=true" ><B>sign up now</B></A> to get access to all our resources.\n
..\\Parameters\\LibCommonTransactions.h(195):     <br/>\n
..\\Parameters\\LibCommonTransactions.h(195):     To configure the server options, use <A href="/cgi-bin/admin.pl" target="body" ><b>adminis
..\\Parameters\\LibCommonTransactions.h(195):     tration</b></A> link.\n
..\\Parameters\\LibCommonTransactions.h(195):     <br/><br/><br/><br/><br/><br/>\n
..\\Parameters\\LibCommonTransactions.h(195):     <br/><small>\n
..\\Parameters\\LibCommonTransactions.h(195):     This product uses parts of the SMT Kernel, Copyright (c) 1991-99 <A href="http://www.imati
..\\Parameters\\LibCommonTransactions.h(195):     x.com" target="new"><B><small>iMatix Corporation</small></B></A> \n
..\\Parameters\\LibCommonTransactions.h(195):     </small>\n
..\\Parameters\\LibCommonTransactions.h(195):     </blockquote></TD>\n
..\\Parameters\\LibCommonTransactions.h(195):     <TD></TD></TR>\n
..\\Parameters\\LibCommonTransactions.h(195):     </table>\n
..\\Parameters\\LibCommonTransactions.h(195):     </body>\n
..\\Parameters\\LibCommonTransactions.h(195):     </HTML>\n
..\\Parameters\\LibCommonTransactions.h(195): t=76719ms: Request done "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): t=76719ms: Connecting [1] to host 127.0.0.1:1080  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): t=76720ms: Connected socket [1] from 127.0.0.1:45688 to 127.0.0.1:1080 in 1 ms  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): t=76720ms: 452-byte request headers for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.1, Internal ID=50)
..\\Parameters\\LibCommonTransactions.h(195):     GET /cgi-bin/nav.pl?in=home HTTP/1.1\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Referer: http://localhost:1080/cgi-bin/welcome.pl?signOff=1\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Sec-Fetch-Dest: frame\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Sec-Fetch-Site: same-origin\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Sec-Fetch-Mode: navigate\r\n
..\\Parameters\\LibCommonTransactions.h(195):     DNT: 1\r\n
..\\Parameters\\LibCommonTransactions.h(195):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195):     Accept-Encoding: gzip, deflate\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Accept-Language: ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Accept: */*\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Host: localhost:1080\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Cookie: MSO=SID&1700856977\r\n
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195): t=77170ms: 256-byte response headers for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.1, Internal ID=50)
..\\Parameters\\LibCommonTransactions.h(195):     HTTP/1.1 200 OK\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Date: Fri, 24 Nov 2023 20:16:17 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Server: Apache/2.2.21 (Win32)\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Expires: Thu, 23 Nov 2023 20:16:18 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Keep-Alive: timeout=5, max=100\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Transfer-Encoding: chunked\r\n
..\\Parameters\\LibCommonTransactions.h(195):     Content-Type: text/html; charset=ISO-8859-1\r\n
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195): t=77173ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.1, Internal ID=50)
..\\Parameters\\LibCommonTransactions.h(195):     5d2\r\n
..\\Parameters\\LibCommonTransactions.h(195): t=77173ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.1, Internal ID=50)
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195): t=77173ms: 1490-byte chunked response body for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.1, Internal ID=50)
..\\Parameters\\LibCommonTransactions.h(195):     <!DOCTYPE html\n
..\\Parameters\\LibCommonTransactions.h(195):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
..\\Parameters\\LibCommonTransactions.h(195):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
..\\Parameters\\LibCommonTransactions.h(195):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
..\\Parameters\\LibCommonTransactions.h(195):     <head>\n
..\\Parameters\\LibCommonTransactions.h(195):     <title>Web Tours Navigation Bar</title>\n
..\\Parameters\\LibCommonTransactions.h(195):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
..\\Parameters\\LibCommonTransactions.h(195):     </head>\n
..\\Parameters\\LibCommonTransactions.h(195):     <body bgcolor="#E0E7F1">\n
..\\Parameters\\LibCommonTransactions.h(195):     <style>\n
..\\Parameters\\LibCommonTransactions.h(195):     blockquote {font-family: tahoma; font-size : 10pt}\n
..\\Parameters\\LibCommonTransactions.h(195):     H1 {font-family: tahoma; font-size : 22pt; color: #993333}\n
..\\Parameters\\LibCommonTransactions.h(195):     H3 {font-family: tahoma; font-size : 10pt; color: black}\n
..\\Parameters\\LibCommonTransactions.h(195):     small {font-family: tahoma; font-size : 8pt}\n
..\\Parameters\\LibCommonTransactions.h(195):     </style>\n
..\\Parameters\\LibCommonTransactions.h(195):     <form method="post" action="/cgi-bin/login.pl" target="body">\n
..\\Parameters\\LibCommonTransactions.h(195):     <input type="hidden" name="userSession" value="137776.992871608HAizQAtpAHAiDDDDtcfcVptcttc
..\\Parameters\\LibCommonTransactions.h(195):     f"/>\n
..\\Parameters\\LibCommonTransactions.h(195):     <table border="0"><tr><td>&nbsp;</td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <td>&nbsp;</td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td>&nbsp;</td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <td>&nbsp;</td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td>&nbsp;</td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <td><small>&nbsp;Username</small></td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td>&nbsp;</td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <td><input type="text" name="username" value="" size="14" maxlength="14"/></td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td>&nbsp;</td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <td><small>&nbsp;Password</small></td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td>&nbsp;</td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <td><input type="password" name="password" value="" size="14" maxlength="14"/></td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td>&nbsp;</td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <td>&nbsp;</td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td>&nbsp;</td>\n
..\\Parameters\\LibCommonTransactions.h(195):     <td><input type="image" name="login" value="Login" alt="Login" border="1" \n
..\\Parameters\\LibCommonTransactions.h(195):     src="/WebTours/images/mer_login.gif"/></td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     <tr><td>&nbsp;</td><td>&nbsp;</td></tr>\n
..\\Parameters\\LibCommonTransactions.h(195):     </table><input type="hidden" name="JSFormSubmit" value="off"/>\n
..\\Parameters\\LibCommonTransactions.h(195):     </form>\n
..\\Parameters\\LibCommonTransactions.h(195):     \n
..\\Parameters\\LibCommonTransactions.h(195):     </body>\n
..\\Parameters\\LibCommonTransactions.h(195):     </html>\n
..\\Parameters\\LibCommonTransactions.h(195): Resource "http://localhost:1080/WebTours/images/mer_login.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
..\\Parameters\\LibCommonTransactions.h(195): t=77221ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.1, Internal ID=50)
..\\Parameters\\LibCommonTransactions.h(195):     0\r\n
..\\Parameters\\LibCommonTransactions.h(195):     \r\n
..\\Parameters\\LibCommonTransactions.h(195): t=77223ms: Request done "http://localhost:1080/cgi-bin/nav.pl?in=home"  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(195): Registered web_reg_find successful for "Text=Web Tours Navigation Bar" (count=1)  	[MsgId: MMSG-26364]
..\\Parameters\\LibCommonTransactions.h(195): web_url("SignOff Button") was successful, 2176 body bytes, 584 header bytes, 24 chunking overhead bytes  	[MsgId: MMSG-26385]
..\\Parameters\\LibCommonTransactions.h(205): Notify: Transaction "LogOut" ended with a "Pass" status (Duration: 2,2139 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(177): Notify: Transaction "UC4_DeleteTicket" ended with a "Pass" status (Duration: 23,6074 Think Time: 20,0151 Wasted Time: 0,0012).	[MsgId: MMSG-16870]
Ending action Action.	[MsgId: MMSG-15918]
Ending iteration 2.	[MsgId: MMSG-15965]
Waiting 25,7590 seconds for iteration pacing.	[MsgId: MMSG-15996]
Starting iteration 3.	[MsgId: MMSG-15968]
t=103072ms: Closed connection [0] to localhost:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
t=103072ms: Closed connection [1] to localhost:1080 after completing 1 request(s)  	[MsgId: MMSG-26000]
Resetting all proxy auto-configuration information  	[MsgId: MMSG-26000]
Notify: Next row for parameter login = 3 [table  = login].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'login': table = '..\Parameters\Users.dat' column = '0' row = '3'.	[MsgId: MMSG-13877]
Notify: Next row for parameter password = 3 [table  = password].	[MsgId: MMSG-13876]
Notify: Getting new value for parameter 'password': table = '..\Parameters\Users.dat' column = '1' row = '3'.	[MsgId: MMSG-13877]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(13): Notify: Transaction "UC4_DeleteTicket" started.	[MsgId: MMSG-16999]
..\\Parameters\\LibCommonTransactions.h(2): Notify: Transaction "GotoHome" started.	[MsgId: MMSG-16999]
..\\Parameters\\LibCommonTransactions.h(4): web_set_sockets_option started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(4): web_set_sockets_option was successful  	[MsgId: MMSG-26392]
..\\Parameters\\LibCommonTransactions.h(6): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(6): An unrecognized header ("Sec-Fetch-Dest") is being added  	[MsgId: MMSG-26595]
..\\Parameters\\LibCommonTransactions.h(6): "Sec-Fetch-Dest: document" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
..\\Parameters\\LibCommonTransactions.h(6): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
..\\Parameters\\LibCommonTransactions.h(9): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(9): An unrecognized header ("Sec-Fetch-Site") is being added  	[MsgId: MMSG-26595]
..\\Parameters\\LibCommonTransactions.h(9): "Sec-Fetch-Site: none" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
..\\Parameters\\LibCommonTransactions.h(9): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
..\\Parameters\\LibCommonTransactions.h(12): web_add_auto_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(12): An unrecognized header ("Sec-Fetch-Mode") is being added  	[MsgId: MMSG-26595]
..\\Parameters\\LibCommonTransactions.h(12): "Sec-Fetch-Mode: navigate" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
..\\Parameters\\LibCommonTransactions.h(12): web_add_auto_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
..\\Parameters\\LibCommonTransactions.h(15): web_add_auto_header("DNT") started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(15): An unrecognized header ("DNT") is being added  	[MsgId: MMSG-26595]
..\\Parameters\\LibCommonTransactions.h(15): "DNT: 1" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
..\\Parameters\\LibCommonTransactions.h(15): web_add_auto_header("DNT") was successful  	[MsgId: MMSG-26392]
..\\Parameters\\LibCommonTransactions.h(18): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(18): An unrecognized header ("Sec-Fetch-User") is being added  	[MsgId: MMSG-26595]
..\\Parameters\\LibCommonTransactions.h(18): "Sec-Fetch-User: ?1" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
..\\Parameters\\LibCommonTransactions.h(18): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
..\\Parameters\\LibCommonTransactions.h(21): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(21): An unrecognized header ("Upgrade-Insecure-Requests") is being added  	[MsgId: MMSG-26595]
..\\Parameters\\LibCommonTransactions.h(21): "Upgrade-Insecure-Requests: 1" header registered for adding to requests from all following Action functions  	[MsgId: MMSG-26505]
..\\Parameters\\LibCommonTransactions.h(21): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
..\\Parameters\\LibCommonTransactions.h(24): web_reg_find started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(24): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
..\\Parameters\\LibCommonTransactions.h(28): web_reg_save_param started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(28): Registering web_reg_save_param was successful  	[MsgId: MMSG-26390]
..\\Parameters\\LibCommonTransactions.h(33): web_url("WebTours") started  	[MsgId: MMSG-26355]
..\\Parameters\\LibCommonTransactions.h(33): t=103099ms: Connecting [0] to host 127.0.0.1:1080  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(33): t=103100ms: Connected socket [0] from 127.0.0.1:45885 to 127.0.0.1:1080 in 1 ms  	[MsgId: MMSG-26000]
..\\Parameters\\LibCommonTransactions.h(33): t=103100ms: 396-byte request headers for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=52)
..\\Parameters\\LibCommonTransactions.h(33):     GET /WebTours/ HTTP/1.1\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Sec-Fetch-Dest: document\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Sec-Fetch-Site: none\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Sec-Fetch-Mode: navigate\r\n
..\\Parameters\\LibCommonTransactions.h(33):     DNT: 1\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Sec-Fetch-User: ?1\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Upgrade-Insecure-Requests: 1\r\n
..\\Parameters\\LibCommonTransactions.h(33):     User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
..\\Parameters\\LibCommonTransactions.h(33):     \r\n
..\\Parameters\\LibCommonTransactions.h(33):     Accept-Encoding: gzip, deflate\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Accept-Language: ru-RU,ru;q=0.8,en-US;q=0.5,en;q=0.3\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Accept: */*\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Host: localhost:1080\r\n
..\\Parameters\\LibCommonTransactions.h(33):     \r\n
..\\Parameters\\LibCommonTransactions.h(33): t=103107ms: 299-byte response headers for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=52)
..\\Parameters\\LibCommonTransactions.h(33):     HTTP/1.1 200 OK\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Date: Fri, 24 Nov 2023 20:16:44 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Server: Apache/2.2.21 (Win32)\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Last-Modified: Mon, 27 May 2013 11:20:22 GMT\r\n
..\\Parameters\\LibCommonTransactions.h(33):     ETag: "2600000002e1e9-16e-4ddb1559ac980"\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Accept-Ranges: bytes\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Content-Length: 366\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Keep-Alive: timeout=5, max=100\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Connection: Keep-Alive\r\n
..\\Parameters\\LibCommonTransactions.h(33):     Content-Type: text/html\r\n
..\\Parameters\\LibCommonTransactions.h(33):     \r\n
..\\Parameters\\LibCommonTransactions.h(33): t=103110ms: 366-byte response body for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=52)
..\\Parameters\\LibCommonTransactions.h(33):     <HTML>\n
..\\Parameters\\LibCommonTransactions.h(33):     <HEAD>\n
..\\Parameters\\LibCommonTransactions.h(33):     <title>Web Tours</title>\n
